unique_id,ds,NBEATS,NHITS,MLP,TiDE,KAN,TFT,NLinear,DLinear,PatchTST,DeepNPTS,y,index,SeasonalNaive
T000646,1993-10-31,4470.6797,4478.649,4481.214,4867.8066,4523.1,4451.4253,4559.314,4867.2266,4562.3315,5016.8896,4606.85,6464,5168.3
T000647,1993-04-30,3264.4038,3283.8,3329.2764,3980.092,3377.9885,3334.5337,3342.1985,3712.6104,3421.8909,4032.2495,3443.29,6470,4342.23
T000647,1993-07-31,3541.649,3550.4075,3619.9722,3892.5266,3677.6416,3501.059,3455.9304,3450.3523,3530.1501,3965.8635,3291.34,6472,4591.81
T000647,1993-10-31,3213.8037,3267.6035,3089.4348,3484.1355,3026.1843,3117.2031,3226.689,3447.5898,3301.1184,3783.3357,3306.97,6474,3853.06
T000648,1993-04-30,4958.1406,4956.6733,4857.744,5177.961,4944.255,4951.925,4911.8535,5132.6587,5051.423,5081.57,4975.9,6480,4993.83
T000648,1993-07-31,5288.481,5356.0254,5221.569,5233.6216,5288.978,5304.347,5010.889,4994.8174,5336.829,5126.2046,4673.97,6482,5477.31
T000648,1993-10-31,4568.9497,4587.485,4575.5093,4913.9795,4600.0317,4549.076,4646.686,4911.748,4655.167,5053.5537,4654.15,6484,5165.27
T000649,1993-04-30,4967.391,4961.8066,4869.4326,5205.2515,4952.7793,4964.163,4941.474,5173.152,5047.645,5113.5483,4981.37,6490,4994.33
T000649,1993-07-31,5310.102,5382.5586,5245.244,5253.7573,5311.96,5312.84,5019.188,5014.1094,5357.038,5148.9375,4806.35,6492,5510.77
T000649,1993-10-31,4726.6514,4748.1875,4705.7954,5009.5522,4728.373,4681.452,4779.4,4979.0723,4793.3433,5114.6265,4791.12,6494,5207.35
T000650,1993-04-30,3538.2527,3540.8362,3507.9468,4007.078,3584.783,3620.7034,3600.2302,3875.4016,3628.8403,4012.6187,3597.5,6500,4125.5
T000650,1993-07-31,3671.8599,3689.812,3721.149,3937.7434,3801.6504,3721.9407,3613.177,3659.1545,3681.208,3955.041,3371.5,6502,4368.5
T000650,1993-10-31,3286.446,3330.6343,3258.747,3618.2087,3243.2368,3236.7466,3334.9639,3561.4504,3355.355,3794.1638,3272.0,6504,3946.0
T000651,1993-04-30,4651.2383,4658.1143,4600.9453,5014.924,4668.9375,4652.9805,4626.018,4987.6987,4751.0737,5061.7847,4541.56,6510,4985.63
T000651,1993-07-31,4740.0117,4787.467,4783.8696,5004.2373,4881.856,4738.921,4578.842,4654.1504,4808.061,4994.7744,4259.98,6512,5470.86
T000651,1993-10-31,4128.104,4170.707,4168.3594,4620.3374,4164.369,4089.984,4228.5566,4491.3457,4211.6904,4821.599,4277.42,6514,5138.75
T000652,1993-04-30,3840.8894,3851.9128,3864.2622,4590.0073,3926.9165,3983.5166,3890.5095,4280.201,3995.7087,4628.319,3976.68,6520,4910.81
T000652,1993-07-31,4112.7695,4125.834,4227.342,4468.1274,4295.429,4117.4097,3996.4868,3991.5923,4114.292,4549.822,3772.54,6522,5277.53
T000652,1993-10-31,3685.2148,3749.85,3532.9985,4008.892,3458.4888,3587.333,3697.6003,3971.9258,3791.3489,4343.7495,3600.28,6524,4402.59
T000653,1993-04-30,5998.904,6025.3096,5854.3145,5930.7344,5932.8047,5971.673,5956.7524,5989.8315,5951.2563,5831.4214,6550.09,6530,5533.07
T000653,1993-07-31,6680.7437,6683.613,6574.855,6331.0054,6680.789,6695.382,6567.4077,6305.1084,6669.264,6318.5503,6827.85,6532,5771.35
T000653,1993-10-31,6938.7207,6936.8496,6789.3613,6482.437,6885.264,6974.6074,6831.0625,6727.475,6922.6016,6628.989,6665.09,6534,5860.23
T000654,1993-04-30,4975.267,4969.293,4876.532,5210.922,4959.753,4971.487,4950.868,5179.966,5052.885,5118.2964,5001.58,6540,4998.0
T000654,1993-07-31,5331.482,5399.055,5258.9106,5265.76,5327.6514,5339.5376,5039.0396,5028.893,5373.8784,5156.6855,4820.27,6542,5509.77
T000654,1993-10-31,4738.971,4761.427,4720.8564,5019.498,4744.338,4694.256,4793.7554,4995.571,4807.301,5125.171,4810.42,6544,5211.75
T000655,1993-04-30,4340.4673,4347.178,4285.2617,4530.7515,4348.8325,4341.9062,4351.6396,4454.0024,4353.658,4465.711,4529.13,6550,4523.83
T000655,1993-07-31,4578.4946,4580.581,4495.134,4592.925,4560.359,4532.054,4528.9546,4499.3325,4569.14,4491.485,4612.9,6552,4545.88
T000655,1993-10-31,4579.063,4603.6436,4513.3477,4578.362,4567.4355,4490.086,4599.9507,4627.129,4454.0635,4487.966,4622.67,6554,4405.17
T000656,1993-04-30,4534.2314,4531.201,4483.133,4937.7183,4556.094,4615.352,4506.1885,4809.6855,4644.362,4942.764,4560.75,6560,4950.44
T000656,1993-07-31,4771.905,4827.5635,4837.5703,4929.321,4910.757,4831.1123,4591.0254,4590.21,4811.512,4896.865,4308.67,6562,5393.81
T000656,1993-10-31,4208.959,4254.9004,4179.0664,4558.303,4156.562,4138.76,4264.952,4524.3555,4295.3677,4772.403,4225.65,6564,4895.02
T000657,1993-04-30,4869.5356,4874.815,4809.4062,5212.8667,4895.307,4907.643,4792.535,5065.541,5003.444,5206.987,4655.75,6570,5251.85
T000657,1993-07-31,4774.5923,4797.2544,4840.3506,5089.0356,4950.71,4830.122,4681.705,4785.7397,4808.5547,5119.481,4209.3,6572,5634.4
T000657,1993-10-31,4060.4438,4118.5825,4053.659,4637.027,4061.7688,4022.8513,4168.334,4541.583,4168.995,4848.1436,4119.55,6574,5138.85
T000658,1993-04-30,5508.399,5508.854,5415.637,5635.309,5505.8813,5504.501,5494.8643,5613.908,5520.1724,5540.1865,5595.48,6580,5519.25
T000658,1993-07-31,5655.873,5658.0107,5567.454,5703.6787,5665.2197,5665.8193,5603.05,5618.168,5658.746,5570.378,5623.5,6582,5619.83
T000658,1993-10-31,5612.93,5622.486,5538.791,5675.1724,5624.6865,5579.55,5617.8003,5682.393,5572.6406,5574.182,5699.68,6584,5567.6
T000659,1993-04-30,5588.5,5588.1235,5418.984,5632.351,5518.178,5576.8477,5426.039,5451.7676,5600.3027,5467.935,5438.25,6590,5532.9
T000659,1993-07-31,5582.493,5544.3516,5484.033,5550.4287,5581.629,5521.0522,5444.5557,5479.7705,5555.865,5501.8525,5487.08,6592,5687.37
T000659,1993-10-31,5474.272,5474.9365,5271.9014,5541.323,5310.069,5434.373,5459.9775,5555.5356,5410.301,5443.021,5306.06,6594,5323.31
T000660,1993-04-30,4549.0527,4577.3535,4799.203,5697.9775,4897.033,4601.2915,4701.121,5205.344,4781.1772,5935.16,4540.0,6600,6980.0
T000660,1993-07-31,4503.915,4477.5864,4361.7114,5316.87,4475.2783,4346.3257,4482.616,4763.8145,4493.698,5635.9243,4350.0,6602,6300.0
T000660,1993-10-31,4252.144,4287.4634,4144.1997,4775.153,4129.577,4190.4863,4276.953,4561.793,4331.9297,5138.13,4050.0,6604,5480.0
T000661,1983-07-31,6111.9766,6135.6313,6112.288,6460.4927,6211.684,6096.6743,6105.564,6352.98,6238.288,6431.57,5981.67,6610,6613.33
T000661,1983-10-31,5947.0415,5964.241,5954.5557,6363.1123,6056.086,5916.8613,5983.36,6143.5977,5970.228,6340.0757,6126.67,6612,6638.33
T000661,1984-01-31,6130.1,6128.8296,6027.8496,6306.959,6062.9355,6092.799,6104.8604,6152.881,6143.203,6299.7046,5986.67,6614,6406.67
T000662,1993-01-31,4482.344,4498.6714,4427.1094,4655.497,4472.7705,4493.257,4499.406,4591.0527,4511.0215,4629.0195,4311.67,6620,4681.67
T000662,1993-04-30,4251.78,4265.608,4248.806,4501.3403,4297.2817,4266.5503,4304.0474,4485.348,4302.7827,4502.245,4230.0,6622,4580.0
T000662,1993-07-31,4197.342,4210.544,4168.259,4458.8853,4225.431,4208.7666,4227.5073,4350.933,4223.667,4414.969,3755.0,6624,4523.33
T000663,1993-04-30,3037.206,3016.8826,3072.6262,3285.6418,3125.247,2974.3813,3038.2874,3252.6362,3075.594,3424.56,2995.0,6630,3688.33
T000663,1993-07-31,3002.1582,3002.6265,2861.7227,3251.4065,2833.8523,3007.2893,2969.5168,3106.273,3024.8926,3266.1157,2808.33,6632,3308.33
T000663,1993-10-31,2800.3496,2785.312,2841.0232,3034.919,2895.854,2756.0168,2809.7273,2946.304,2820.8892,3114.3604,2803.33,6634,3371.67
T000664,1993-04-30,5968.897,5966.062,5907.371,6089.085,6054.647,5823.1216,5985.6294,6382.917,5980.755,6022.5576,5515.0,6640,5698.35
T000664,1993-07-31,5905.384,5944.5186,5870.131,6099.3477,5932.38,5792.0,5575.5566,5852.787,6119.404,6076.149,4673.35,6642,6350.0
T000664,1993-10-31,4560.0835,4580.0444,4735.137,5509.6157,4822.4326,4599.0117,4690.4644,5208.4424,4754.88,5759.9116,4155.0,6644,6603.35
T000665,1993-01-31,3009.6921,3058.4526,2949.9053,3314.9731,2926.3306,2969.2114,3064.1736,3393.1235,3132.8962,3552.6213,2825.0,6650,3483.35
T000665,1993-04-30,2756.1394,2763.1055,2739.7236,3196.0867,2792.3022,2788.2861,2822.5813,3056.391,2829.9478,3209.9558,2675.0,6652,3375.0
T000665,1993-07-31,2637.595,2640.1611,2710.1382,3028.449,2782.0845,2659.059,2682.1836,2805.572,2685.2603,3102.332,2650.0,6654,3500.0
T000666,1993-04-30,7180.2705,7208.185,7187.3633,7577.508,7254.0977,7141.606,7218.4736,7351.3105,7230.563,7704.1416,7438.35,6660,8035.0
T000666,1993-07-31,7432.068,7439.814,7105.243,7512.5195,7095.972,7401.49,7380.3267,7477.4307,7371.3076,7460.3486,6896.65,6662,7308.35
T000666,1993-10-31,6881.1055,6893.859,6812.565,7155.362,6910.4365,6917.08,6890.658,7277.1074,6932.928,7266.4536,6350.0,6664,7216.65
T000667,1993-01-31,7526.3486,7547.774,7553.426,8144.5674,7621.501,7622.1543,7655.7466,8274.691,7672.7144,8373.105,7066.67,6670,8346.67
T000667,1993-04-30,6964.567,6994.9976,6988.5825,7941.38,7211.981,6978.209,7087.7754,7551.0073,7177.2207,7957.472,6883.33,6672,8486.67
T000667,1993-07-31,6781.2134,6777.4565,6887.103,7610.1973,7037.179,6739.5146,6882.4575,7112.74,6853.756,7765.103,6523.33,6674,8570.0
T000668,1993-04-30,8476.392,8487.02,8395.094,9253.22,8613.003,8443.043,8523.906,8827.384,8567.627,9172.292,7396.67,6680,9573.33
T000668,1993-07-31,7228.2095,7206.224,7369.8286,8342.181,7482.8403,7222.794,7394.948,8110.878,7432.8647,8719.157,8826.67,6682,9640.0
T000668,1993-10-31,8609.378,8556.567,8324.894,9049.378,8350.388,8762.651,8759.12,8306.886,8678.775,8808.763,8120.0,6684,8756.67
T000669,1993-04-30,4438.6675,4454.9844,4377.0083,4690.001,4449.2534,4485.4653,4330.321,4581.414,4577.215,4675.3823,3606.85,6690,4693.35
T000669,1993-07-31,3690.7285,3697.0022,3753.9883,4257.9224,3834.567,3569.8103,3636.3047,4036.193,3814.711,4444.5684,3244.0,6692,5083.35
T000669,1993-10-31,3147.7922,3164.509,3119.9717,3936.2898,3161.587,3080.893,3213.3054,3555.8835,3183.9216,4126.1226,2999.85,6694,4665.0
T000670,1993-04-30,5587.1924,5660.5566,5590.2188,5696.1396,5656.1504,5788.253,5754.8306,5559.281,5694.832,5257.1133,4240.0,6700,4953.35
T000670,1993-07-31,5113.6387,5181.3604,4780.5986,4739.2695,4756.198,4802.7476,4283.767,5034.776,4983.9497,5312.769,4095.0,6702,5581.65
T000670,1993-10-31,4169.22,4161.9263,4011.6406,4964.0815,4015.8813,4120.341,4084.636,4364.777,4187.2344,4960.8203,3416.65,6704,5185.0
T000671,1993-04-30,8482.669,8509.034,8465.911,9251.869,8668.952,8492.8545,8569.572,8906.767,8587.626,9197.965,7906.67,6710,9620.0
T000671,1993-07-31,7716.524,7714.4507,7833.45,8668.307,7970.9404,7754.8027,7898.498,8392.0625,7861.4185,8873.719,7036.67,6712,9576.67
T000671,1993-10-31,6767.1846,6849.6787,6778.6235,7999.91,6800.1494,6829.6777,6987.1885,7686.2603,6950.6943,8243.36,6453.33,6714,8893.33
T000672,1991-07-31,2276.7397,2262.9768,2241.6719,2404.4062,2273.9202,2254.8342,2331.9304,2540.1064,2246.4783,2420.499,2365.34,6720,2271.34
T000672,1991-10-31,2586.852,2584.4207,2458.0454,2534.525,2507.3567,2533.555,2388.857,2395.5388,2566.3882,2438.2266,2392.66,6722,2520.0
T000672,1992-01-31,2498.5493,2483.3186,2479.7417,2471.4697,2513.9163,2446.2048,2397.957,2401.4827,2475.855,2469.8267,2446.0,6724,2644.0
T000673,1993-04-30,6658.6187,6695.793,6713.687,7691.298,6901.509,6757.4834,6858.8867,7360.7637,6861.766,7751.4595,6620.0,6730,8310.0
T000673,1993-07-31,6473.2324,6488.3755,6547.2476,7365.027,6670.2676,6456.9097,6610.7725,6885.669,6562.587,7514.1626,6333.33,6732,8246.67
T000673,1993-10-31,6217.3706,6283.705,6126.145,6862.4316,6106.083,6153.417,6270.436,6628.6816,6300.808,7136.726,6220.0,6734,7516.67
T000674,1993-01-31,4266.9487,4302.5366,4194.643,4519.1196,4259.2983,4257.3774,4257.9253,4293.9985,4295.3623,4445.9033,4188.35,6740,4528.35
T000674,1993-04-30,4230.969,4220.9175,4242.4844,4328.686,4298.9834,4165.3394,4186.7495,4269.871,4221.6084,4374.308,4058.35,6742,4591.65
T000674,1993-07-31,4050.1904,4042.0413,3897.6138,4219.202,3867.3215,3989.622,4027.2693,4214.4404,4086.133,4255.1973,3790.0,6744,4155.0
T000675,1993-01-31,4354.8564,4360.3306,4217.1523,5003.078,4226.8667,4333.4434,4367.5786,4649.2783,4376.4536,5068.243,4080.0,6750,5423.33
T000675,1993-04-30,3947.0278,3943.6548,4063.8293,4569.7817,4104.6323,3912.2395,4066.438,4322.145,4026.165,4789.934,4233.33,6752,5343.33
T000675,1993-07-31,4251.9575,4287.9873,4013.28,4482.8457,3948.8718,4251.884,4176.1772,4270.518,4296.926,4588.326,3650.0,6754,4616.67
T000676,1990-04-30,5336.0225,5330.8345,5244.626,5448.487,5319.5386,5281.2583,5351.4688,5591.66,5316.1855,5452.488,5435.0,6760,5366.65
T000676,1990-07-31,5479.633,5499.7607,5357.65,5615.1143,5437.1064,5452.461,5443.6943,5495.332,5480.0264,5441.4976,5318.35,6762,5400.0
T000676,1990-10-31,5543.466,5477.3755,5416.2324,5484.517,5516.992,5507.1626,5334.577,5435.0396,5517.2476,5454.793,5318.35,6764,5663.35
T000677,1990-01-31,7353.2324,7326.944,7084.075,6842.575,7179.2344,7720.324,7501.554,6875.756,7632.1426,6902.3325,7906.65,6770,5510.0
T000677,1990-04-30,8135.359,8049.5674,7865.4775,7073.374,7905.2793,8227.694,7931.6997,7682.9976,8154.1943,7526.5913,6538.35,6772,5940.0
T000677,1990-07-31,6611.962,6589.5356,6600.6914,6759.6494,6727.224,6316.26,6576.082,7335.786,6734.9775,6739.889,6341.65,6774,6156.65
T000678,1993-04-30,4557.8325,4535.7505,4453.554,4571.7266,4553.776,4442.8706,4498.095,4714.1777,4511.0107,4531.8,3940.0,6780,4405.0
T000678,1993-07-31,4049.3723,4030.9001,4039.5288,4392.61,4132.287,3995.495,3965.0342,4304.591,4192.323,4462.1934,3680.0,6782,4638.35
T000678,1993-10-31,3613.5278,3630.306,3693.1558,4230.1997,3803.5896,3624.3586,3694.159,3900.612,3709.7969,4293.967,3323.35,6784,4811.65
T000679,1992-10-31,2963.5203,2993.6448,2834.3916,3208.6858,2753.7417,2941.4436,2976.0454,3115.5103,3059.5596,3232.8335,2940.0,6790,3048.0
T000679,1993-01-31,3195.1177,3146.5132,3114.8315,3083.6858,3151.231,3089.569,2957.9255,3005.7654,3142.6401,3086.5198,2768.0,6792,3334.0
T000679,1993-04-30,2736.008,2742.376,2663.8394,2945.8728,2643.8442,2701.5825,2744.46,2922.9302,2780.013,2998.2146,2806.66,6794,3008.66
T000680,1993-04-30,3716.1013,3731.1665,3709.6094,3873.049,3741.8484,3696.4636,3712.8157,3732.6729,3737.7742,3958.5752,3566.65,6800,4141.65
T000680,1993-07-31,3520.3464,3544.899,3398.7131,3659.7927,3348.466,3494.4724,3527.3918,3725.8877,3581.546,3757.7559,3151.65,6802,3638.35
T000680,1993-10-31,3092.003,3100.1235,3123.0554,3463.3872,3184.2087,3084.8403,3154.5923,3433.848,3192.3801,3510.3752,2926.65,6804,3616.65
T000681,1993-04-30,2355.4065,2348.7546,2273.969,2390.3726,2281.8699,2337.522,2326.157,2288.0347,2347.4646,2398.0493,2330.66,6810,2440.0
T000681,1993-07-31,2278.9878,2298.7788,2220.0159,2295.8403,2231.8203,2250.869,2311.83,2367.7473,2234.7734,2282.8228,1888.66,6812,2222.66
T000681,1993-10-31,1897.8854,1889.2397,1887.345,2089.6316,1901.4156,1875.654,1888.0013,2159.186,1909.5405,2214.3003,1870.0,6814,2156.0
T000682,1993-04-30,1563.6895,1590.7303,1588.4348,1746.5828,1591.4236,1514.004,1606.1315,1719.214,1606.0311,1882.9436,1690.0,6820,2000.0
T000682,1993-07-31,1662.8142,1667.8055,1584.7561,1758.1852,1545.6704,1678.823,1667.9481,1704.9341,1705.7831,1763.7782,1595.0,6822,1690.0
T000682,1993-10-31,1654.4862,1642.9797,1629.7433,1655.3676,1654.269,1644.9761,1597.9617,1660.0704,1648.6913,1682.2085,1690.0,6824,1750.0
T000683,1986-07-31,6863.699,7050.5005,6839.344,7510.942,6610.188,7000.329,8376.432,8199.159,6890.9,7372.6147,5353.34,6830,7020.0
T000683,1986-10-31,4690.762,4695.3027,4972.5605,6006.167,5197.259,4782.676,5275.4907,7200.538,4720.755,6765.5205,3673.34,6832,5546.66
T000683,1987-01-31,5740.022,5868.344,5929.1377,6042.2866,5927.4644,4515.7,3886.0027,4751.248,5626.762,6417.404,5033.34,6834,7753.34
T000684,1990-01-31,5874.4297,5924.889,5844.495,5825.8857,5953.3354,5891.289,5908.144,6043.5176,5930.129,5762.4463,6820.0,6840,5306.65
T000684,1990-04-30,6971.7085,6948.6826,6871.7783,6557.0347,6977.298,6993.206,6859.2114,6406.0215,6968.2383,6360.838,6416.65,6842,5783.35
T000684,1990-07-31,6624.522,6564.302,6523.288,6228.183,6689.323,6563.0576,6429.8413,6642.015,6587.329,6338.28,6285.0,6844,6053.35
T000685,1993-01-31,3543.8677,3445.3652,3475.441,4123.3687,3478.9087,3467.168,3391.432,4154.0703,3529.536,4485.834,2705.0,6850,4971.67
T000685,1993-04-30,2568.5593,2602.1284,2753.2607,3811.2002,2923.411,2569.9004,2703.0525,3216.1353,2680.9897,3994.9353,2638.33,6852,4801.67
T000685,1993-07-31,2582.98,2650.1516,2645.2744,3369.8218,2891.6187,2396.5864,2617.8882,2757.7637,2587.5918,3726.9233,2561.67,6854,4706.67
T000686,1993-04-30,1456.682,1467.7255,1490.3203,1621.7347,1491.9385,1433.2655,1485.8534,1545.3619,1480.22,1709.8356,1491.67,6860,1861.67
T000686,1993-07-31,1483.6442,1502.089,1405.4336,1558.503,1379.0308,1473.5386,1468.9994,1534.2346,1513.6135,1605.059,1510.0,6862,1565.0
T000686,1993-10-31,1506.7952,1510.1779,1485.0891,1542.5682,1504.666,1507.6702,1507.6239,1523.0499,1511.1702,1527.0184,1540.0,6864,1538.33
T000687,1991-01-31,7343.6177,7359.4897,7247.1655,7522.815,7355.3335,7361.5938,7360.237,7458.108,7370.6333,7442.9385,7205.0,6870,7483.35
T000687,1991-04-30,7147.5356,7174.053,7058.411,7394.6313,7158.363,7179.4595,7193.754,7400.8945,7202.1826,7350.2627,6568.35,6872,7330.0
T000687,1991-07-31,6483.8467,6510.8057,6526.8896,7055.372,6637.1187,6521.7207,6572.75,7015.8755,6638.03,7111.3594,6325.0,6874,7333.35
T000688,1987-10-31,5754.919,5782.0728,5962.921,7096.8955,6054.7534,5801.0796,5963.115,6572.914,6061.5225,7218.436,5340.0,6880,8040.0
T000688,1988-01-31,5091.405,5162.0557,5334.3755,6440.408,5449.9175,5089.843,5330.049,5793.988,5246.208,6815.5723,5135.0,6882,8015.0
T000688,1988-04-30,5068.2046,5060.43,4862.7783,5864.79,4915.6816,4964.3677,5035.809,5418.8643,5133.5444,6299.3965,5558.35,6884,6825.0
T000689,1993-01-31,2341.398,2350.6763,2368.2556,2765.7566,2389.5933,2324.779,2402.6187,2547.9043,2378.4917,2842.4216,2306.0,6890,3158.66
T000689,1993-04-30,2252.018,2276.5115,2238.829,2551.2234,2243.6719,2214.874,2282.5837,2416.4856,2282.0613,2680.8298,2301.34,6892,2898.0
T000689,1993-07-31,2302.353,2318.7786,2202.5127,2442.1257,2179.6414,2293.8403,2273.5554,2361.6309,2323.648,2510.9285,2337.34,6894,2550.0
T000690,1993-01-31,8990.293,8917.542,8828.706,9201.2,8943.273,8923.886,8723.731,9313.208,9069.585,9418.226,8243.33,6900,9520.0
T000690,1993-04-30,8146.029,8158.234,8086.274,9099.339,8324.058,8161.0513,8254.353,8675.553,8301.642,9061.737,7443.33,6902,9520.0
T000690,1993-07-31,7263.8047,7249.0645,7434.6714,8381.05,7575.9287,7296.1934,7446.571,7998.7925,7434.7188,8674.801,7023.33,6904,9656.67
T000691,1993-01-31,3784.709,3791.4739,3711.3354,4575.655,3770.8416,3688.0513,3827.5913,4197.9814,3862.679,4986.2686,3472.6,6910,5543.33
T000691,1993-04-30,3344.3862,3389.2173,3278.5645,4013.8022,3269.958,3304.333,3403.0176,3819.3853,3452.0193,4331.424,3199.83,6912,4680.3
T000691,1993-07-31,3133.241,3158.3909,3055.5425,3693.2646,3055.9543,3086.614,3163.0798,3447.0261,3167.9397,3853.7314,3083.3,6914,4201.53
T000692,1990-07-31,5382.539,5362.076,5431.422,5479.451,5508.833,5269.687,5465.8438,5842.192,5584.8813,5367.015,5231.65,6920,4753.35
T000692,1990-10-31,5924.588,6045.48,5838.8154,5708.827,5917.8135,5720.426,5328.712,5400.6357,5786.938,5473.2725,5190.0,6922,5900.0
T000692,1991-01-31,5236.5205,5227.2314,5307.3374,5544.8896,5414.611,5172.698,5196.631,5286.377,5234.363,5606.8125,5135.85,6924,6080.0
T000693,1993-04-30,3849.1365,3860.3462,3862.0874,4199.7446,3940.4795,3853.326,3876.1602,4092.289,3951.844,4195.189,3606.67,6930,4343.33
T000693,1993-07-31,3538.6797,3558.3994,3596.155,4004.177,3685.3008,3562.6294,3613.1992,3810.9302,3613.484,4060.4558,3295.0,6932,4436.67
T000693,1993-10-31,3179.5537,3213.3604,3191.597,3704.3652,3197.2246,3187.446,3272.3628,3541.3467,3249.7927,3832.146,3046.67,6934,4155.0
T000694,1993-04-30,6589.492,6622.15,6624.1245,7608.934,6833.1284,6613.944,6731.66,7174.721,6786.033,7639.5874,6570.0,6940,8236.67
T000694,1993-07-31,6454.0254,6449.8354,6567.597,7262.812,6673.7285,6393.391,6560.346,6775.6294,6525.2573,7443.602,6206.67,6942,8220.0
T000694,1993-10-31,6100.398,6184.2876,5954.7246,6703.1274,5920.788,6006.7856,6128.4937,6546.8906,6203.437,7016.2188,5643.33,6944,7280.0
T000695,1993-01-31,2746.371,2771.326,2723.953,2698.3132,2765.3655,2697.365,2762.497,2792.6802,2745.2146,2688.3792,2631.96,6950,2524.46
T000695,1993-04-30,2650.7976,2648.5125,2604.9158,2695.9482,2661.1116,2608.6643,2638.2234,2741.35,2671.362,2643.3462,2502.64,6952,2558.26
T000695,1993-07-31,2601.998,2605.4143,2589.115,2675.5542,2626.7268,2545.1992,2520.3223,2606.5076,2669.8467,2658.5657,2059.68,6954,2763.74
T000696,1993-04-30,8115.2646,8142.025,8090.376,9010.147,8288.673,8180.007,8252.381,8701.1875,8267.6875,8984.205,7410.0,6960,9366.67
T000696,1993-07-31,7216.3213,7230.981,7368.2373,8349.76,7514.337,7273.7295,7416.271,7992.6396,7413.82,8588.78,6650.0,6962,9493.33
T000696,1993-10-31,6417.6533,6487.882,6403.367,7699.069,6412.298,6403.1147,6595.4043,7249.7427,6550.982,7980.871,6083.33,6964,8763.33
T000697,1993-01-31,3605.1199,3585.276,3525.8086,3576.2988,3543.9407,3495.1777,3601.0923,3299.997,3581.4697,3473.6948,2918.33,6970,3588.33
T000697,1993-04-30,2825.2644,2765.644,2755.8794,2929.9075,2742.1035,2784.2747,2872.5571,3313.352,2871.3499,3222.8796,2456.67,6972,3066.67
T000697,1993-07-31,2519.758,2476.3262,2489.0686,2951.3323,2482.651,2588.6934,2460.8855,2805.141,2565.0774,3004.2654,2258.33,6974,2893.33
T000698,1991-07-31,4406.872,4426.881,4355.467,4591.34,4366.871,4458.104,4459.273,4708.5024,4472.252,4682.8364,4523.33,6980,4585.0
T000698,1991-10-31,4525.9307,4551.478,4440.1235,4709.5312,4502.6064,4501.9053,4527.077,4590.4204,4549.042,4614.74,4678.33,6982,4561.67
T000698,1992-01-31,4866.379,4851.8955,4751.496,4730.6343,4841.979,4853.627,4690.4897,4644.3735,4872.3945,4634.5674,4770.0,6984,4780.0
T000699,1991-07-31,5550.573,5557.232,5479.8545,5537.3955,5577.8945,5552.0815,5515.849,5548.7417,5552.3496,5482.8345,5575.0,6990,5345.0
T000699,1991-10-31,5613.7627,5619.547,5523.5273,5603.0605,5615.7793,5615.211,5578.4507,5613.1113,5614.8594,5537.1235,5610.0,6992,5380.0
T000699,1992-01-31,5649.413,5657.011,5576.0674,5649.499,5676.2324,5644.8813,5616.276,5661.775,5650.039,5582.6616,5675.0,6994,5455.0
T000700,1991-07-31,5582.2627,5589.9297,5513.744,5568.8677,5613.7104,5581.8623,5546.7095,5581.3545,5584.2314,5512.635,5605.0,7000,5375.0
